City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
158,Key West,20,US,2021-07-19 19:30:00,62,24.5557,-81.7826,88.0,11.5
159,Margate,1,GB,2021-07-19 19:21:31,76,51.3813,1.3862,73.96,11.65
160,Boende,83,CD,2021-07-19 19:30:14,51,-0.2167,20.8667,79.99,3.38
161,Paita,8,PE,2021-07-19 19:30:14,73,-5.0892,-81.1144,77.56,14.56
162,Severo-Kurilsk,93,RU,2021-07-19 19:28:21,97,50.6789,156.125,49.8,9.69
163,Erenhot,5,CN,2021-07-19 19:21:37,43,43.6475,111.9767,80.26,10.2
164,Karatu,16,TZ,2021-07-19 19:30:15,59,-3.3333,35.6667,60.53,2.82
165,Linqiong,52,CN,2021-07-19 19:30:16,88,30.4159,103.4609,75.02,3.02
166,Saint-Philippe,83,RE,2021-07-19 19:28:29,79,-21.3585,55.7679,69.39,17.29
167,Bengkulu,74,ID,2021-07-19 19:30:16,91,-3.8004,102.2655,75.18,5.46
168,Powell River,20,CA,2021-07-19 19:27:36,64,49.8496,-124.5361,79.09,8.05
169,Port Alfred,4,ZA,2021-07-19 19:27:18,83,-33.5906,26.891,61.52,13.51
170,Marzuq,100,YE,2021-07-19 19:23:13,50,14.4,46.4667,83.5,5.32
171,Ust-Uda,0,RU,2021-07-19 19:30:17,90,54.1742,103.0304,54.54,1.7
172,Baykit,63,RU,2021-07-19 19:30:17,99,61.67,96.37,53.96,3.89
173,Sampit,32,ID,2021-07-19 19:23:32,99,-2.5333,112.95,74.5,1.45
174,Chuncheng,100,CN,2021-07-19 19:30:18,94,22.1731,111.7886,77.05,8.05
175,Capoterra,0,IT,2021-07-19 19:30:19,69,39.1763,8.9718,80.31,6.91
176,Thompson,40,CA,2021-07-19 19:21:12,39,55.7435,-97.8558,66.36,0.0
177,Faya,97,SA,2021-07-19 19:30:19,68,18.3851,42.4509,64.51,2.37
178,Mahajanga,75,MG,2021-07-19 19:30:20,50,-15.7167,46.3167,80.62,6.91
179,Sao Miguel Do Araguaia,0,BR,2021-07-19 19:30:20,19,-13.275,-50.1628,93.52,3.56
180,Ballina,0,AU,2021-07-19 19:30:20,93,-28.8667,153.5667,42.98,0.0
181,Provideniya,90,RU,2021-07-19 19:30:21,87,64.3833,-173.3,48.31,6.71
182,Leningradskiy,100,RU,2021-07-19 19:30:21,85,69.3833,178.4167,40.46,1.28
183,Seoul,0,KR,2021-07-19 19:28:12,97,37.5683,126.9778,74.71,2.3
184,Bar Harbor,90,US,2021-07-19 19:29:28,86,44.3876,-68.2039,71.53,1.99
185,Matata,2,NZ,2021-07-19 19:30:22,88,-37.8833,176.75,51.85,7.11
186,Aviles,40,ES,2021-07-19 19:30:23,77,43.5547,-5.9248,72.77,4.0
187,Lagoa,55,PT,2021-07-19 19:28:42,86,39.05,-27.9833,69.49,21.32
188,Quang Ngai,100,VN,2021-07-19 19:30:23,91,15.1167,108.8,76.41,6.13
189,Souillac,40,MU,2021-07-19 19:28:23,73,-20.5167,57.5167,71.98,16.11
190,Genhe,100,CN,2021-07-19 19:27:52,98,50.7833,121.5167,63.52,2.13
191,Vung Tau,100,VN,2021-07-19 19:30:24,84,10.346,107.0843,80.26,14.27
192,Rongcheng,99,CN,2021-07-19 19:30:25,89,30.634,117.8517,75.97,2.95
193,Dimona,27,IL,2021-07-19 19:30:25,68,31.0667,35.0333,74.86,19.71
194,Norman Wells,40,CA,2021-07-19 19:27:44,56,65.282,-126.8329,73.44,11.5
195,Beringovskiy,100,RU,2021-07-19 19:30:26,98,63.05,179.3167,45.32,5.28
